"scheme","variable","bucket","origin","member","weight"
"bma","cpi_inflation","far",84,"rw",0.0909090909090909
"bma","cpi_inflation","far",84,"ar4",0.0909090909090909
"bma","cpi_inflation","far",84,"ucsv",0.0909090909090909
"bma","cpi_inflation","far",84,"ucmean",0.0909090909090909
"bma","cpi_inflation","near",85,"small_minn",0.0909090909090909
"bma","cpi_inflation","near",85,"small_ss",0.0909090909090909
"bma","cpi_inflation","near",85,"small_sv",0.0909090909090909
"bma","cpi_inflation","near",85,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","near",85,"medium_minn",0.0909090909090909
"bma","cpi_inflation","near",85,"medium_conj",0.0909090909090909
"bma","cpi_inflation","near",85,"small_tight",0.0909090909090909
"bma","cpi_inflation","near",85,"rw",0.0909090909090909
"bma","cpi_inflation","near",85,"ar4",0.0909090909090909
"bma","cpi_inflation","near",85,"ucsv",0.0909090909090909
"bma","cpi_inflation","near",85,"ucmean",0.0909090909090909
"bma","cpi_inflation","medium",85,"small_minn",0.0909090909090909
"bma","cpi_inflation","medium",85,"small_ss",0.0909090909090909
"bma","cpi_inflation","medium",85,"small_sv",0.0909090909090909
"bma","cpi_inflation","medium",85,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","medium",85,"medium_minn",0.0909090909090909
"bma","cpi_inflation","medium",85,"medium_conj",0.0909090909090909
"bma","cpi_inflation","medium",85,"small_tight",0.0909090909090909
"bma","cpi_inflation","medium",85,"rw",0.0909090909090909
"bma","cpi_inflation","medium",85,"ar4",0.0909090909090909
"bma","cpi_inflation","medium",85,"ucsv",0.0909090909090909
"bma","cpi_inflation","medium",85,"ucmean",0.0909090909090909
"bma","cpi_inflation","far",85,"small_minn",0.0909090909090909
"bma","cpi_inflation","far",85,"small_ss",0.0909090909090909
"bma","cpi_inflation","far",85,"small_sv",0.0909090909090909
"bma","cpi_inflation","far",85,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","far",85,"medium_minn",0.0909090909090909
"bma","cpi_inflation","far",85,"medium_conj",0.0909090909090909
"bma","cpi_inflation","far",85,"small_tight",0.0909090909090909
"bma","cpi_inflation","far",85,"rw",0.0909090909090909
"bma","cpi_inflation","far",85,"ar4",0.0909090909090909
"bma","cpi_inflation","far",85,"ucsv",0.0909090909090909
"bma","cpi_inflation","far",85,"ucmean",0.0909090909090909
"bma","cpi_inflation","near",86,"small_minn",0.134937160424802
"bma","cpi_inflation","near",86,"small_ss",0.137619329196433
"bma","cpi_inflation","near",86,"small_sv",0.100069874743943
"bma","cpi_inflation","near",86,"small_loose_p5",0.123034752852397
"bma","cpi_inflation","near",86,"medium_minn",0.0835245527755031
"bma","cpi_inflation","near",86,"medium_conj",0.186552397765282
"bma","cpi_inflation","near",86,"small_tight",0.0915001449535881
"bma","cpi_inflation","near",86,"rw",0.0199570683457198
"bma","cpi_inflation","near",86,"ar4",0.00383765252899019
"bma","cpi_inflation","near",86,"ucsv",0.118237238942996
"bma","cpi_inflation","near",86,"ucmean",0.000729827470345904
"bma","cpi_inflation","medium",86,"small_minn",0.0909090909090909
"bma","cpi_inflation","medium",86,"small_ss",0.0909090909090909
"bma","cpi_inflation","medium",86,"small_sv",0.0909090909090909
"bma","cpi_inflation","medium",86,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","medium",86,"medium_minn",0.0909090909090909
"bma","cpi_inflation","medium",86,"medium_conj",0.0909090909090909
"bma","cpi_inflation","medium",86,"small_tight",0.0909090909090909
"bma","cpi_inflation","medium",86,"rw",0.0909090909090909
"bma","cpi_inflation","medium",86,"ar4",0.0909090909090909
"bma","cpi_inflation","medium",86,"ucsv",0.0909090909090909
"bma","cpi_inflation","medium",86,"ucmean",0.0909090909090909
"bma","cpi_inflation","far",86,"small_minn",0.0909090909090909
"bma","cpi_inflation","far",86,"small_ss",0.0909090909090909
"bma","cpi_inflation","far",86,"small_sv",0.0909090909090909
"bma","cpi_inflation","far",86,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","far",86,"medium_minn",0.0909090909090909
"bma","cpi_inflation","far",86,"medium_conj",0.0909090909090909
"bma","cpi_inflation","far",86,"small_tight",0.0909090909090909
"bma","cpi_inflation","far",86,"rw",0.0909090909090909
"bma","cpi_inflation","far",86,"ar4",0.0909090909090909
"bma","cpi_inflation","far",86,"ucsv",0.0909090909090909
"bma","cpi_inflation","far",86,"ucmean",0.0909090909090909
"bma","cpi_inflation","near",87,"small_minn",0.126746432274187
"bma","cpi_inflation","near",87,"small_ss",0.126391406389031
"bma","cpi_inflation","near",87,"small_sv",0.089302530021037
"bma","cpi_inflation","near",87,"small_loose_p5",0.115994008407019
"bma","cpi_inflation","near",87,"medium_minn",0.0903231729777216
"bma","cpi_inflation","near",87,"medium_conj",0.229858977123464
"bma","cpi_inflation","near",87,"small_tight",0.0796084454894117
"bma","cpi_inflation","near",87,"rw",0.0153655768883266
"bma","cpi_inflation","near",87,"ar4",0.00252856931921567
"bma","cpi_inflation","near",87,"ucsv",0.123599383683791
"bma","cpi_inflation","near",87,"ucmean",0.000281497426795269
"bma","cpi_inflation","medium",87,"small_minn",0.0909090909090909
"bma","cpi_inflation","medium",87,"small_ss",0.0909090909090909
"bma","cpi_inflation","medium",87,"small_sv",0.0909090909090909
"bma","cpi_inflation","medium",87,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","medium",87,"medium_minn",0.0909090909090909
"bma","cpi_inflation","medium",87,"medium_conj",0.0909090909090909
"bma","cpi_inflation","medium",87,"small_tight",0.0909090909090909
"bma","cpi_inflation","medium",87,"rw",0.0909090909090909
"bma","cpi_inflation","medium",87,"ar4",0.0909090909090909
"bma","cpi_inflation","medium",87,"ucsv",0.0909090909090909
"bma","cpi_inflation","medium",87,"ucmean",0.0909090909090909
"bma","cpi_inflation","far",87,"small_minn",0.0909090909090909
"bma","cpi_inflation","far",87,"small_ss",0.0909090909090909
"bma","cpi_inflation","far",87,"small_sv",0.0909090909090909
"bma","cpi_inflation","far",87,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","far",87,"medium_minn",0.0909090909090909
"bma","cpi_inflation","far",87,"medium_conj",0.0909090909090909
"bma","cpi_inflation","far",87,"small_tight",0.0909090909090909
"bma","cpi_inflation","far",87,"rw",0.0909090909090909
"bma","cpi_inflation","far",87,"ar4",0.0909090909090909
"bma","cpi_inflation","far",87,"ucsv",0.0909090909090909
"bma","cpi_inflation","far",87,"ucmean",0.0909090909090909
"bma","cpi_inflation","near",88,"small_minn",0.120208549684681
"bma","cpi_inflation","near",88,"small_ss",0.13081155688957
"bma","cpi_inflation","near",88,"small_sv",0.101330111703592
"bma","cpi_inflation","near",88,"small_loose_p5",0.0988308503765364
"bma","cpi_inflation","near",88,"medium_minn",0.104153758306404
"bma","cpi_inflation","near",88,"medium_conj",0.234181177189641
"bma","cpi_inflation","near",88,"small_tight",0.0764849206784511
"bma","cpi_inflation","near",88,"rw",0.0115332790799939
"bma","cpi_inflation","near",88,"ar4",0.00171028519499075
"bma","cpi_inflation","near",88,"ucsv",0.120649663921749
"bma","cpi_inflation","near",88,"ucmean",0.000105846974390638
"bma","cpi_inflation","medium",88,"small_minn",0.0909090909090909
"bma","cpi_inflation","medium",88,"small_ss",0.0909090909090909
"bma","cpi_inflation","medium",88,"small_sv",0.0909090909090909
"bma","cpi_inflation","medium",88,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","medium",88,"medium_minn",0.0909090909090909
"bma","cpi_inflation","medium",88,"medium_conj",0.0909090909090909
"bma","cpi_inflation","medium",88,"small_tight",0.0909090909090909
"bma","cpi_inflation","medium",88,"rw",0.0909090909090909
"bma","cpi_inflation","medium",88,"ar4",0.0909090909090909
"bma","cpi_inflation","medium",88,"ucsv",0.0909090909090909
"bma","cpi_inflation","medium",88,"ucmean",0.0909090909090909
"bma","cpi_inflation","far",88,"small_minn",0.0909090909090909
"bma","cpi_inflation","far",88,"small_ss",0.0909090909090909
"bma","cpi_inflation","far",88,"small_sv",0.0909090909090909
"bma","cpi_inflation","far",88,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","far",88,"medium_minn",0.0909090909090909
"bma","cpi_inflation","far",88,"medium_conj",0.0909090909090909
"bma","cpi_inflation","far",88,"small_tight",0.0909090909090909
"bma","cpi_inflation","far",88,"rw",0.0909090909090909
"bma","cpi_inflation","far",88,"ar4",0.0909090909090909
"bma","cpi_inflation","far",88,"ucsv",0.0909090909090909
"bma","cpi_inflation","far",88,"ucmean",0.0909090909090909
"bma","cpi_inflation","near",89,"small_minn",0.102370949196958
"bma","cpi_inflation","near",89,"small_ss",0.133240584938106
"bma","cpi_inflation","near",89,"small_sv",0.0984425157635722
"bma","cpi_inflation","near",89,"small_loose_p5",0.0879024843548061
"bma","cpi_inflation","near",89,"medium_minn",0.122605053496994
"bma","cpi_inflation","near",89,"medium_conj",0.245865364844216
"bma","cpi_inflation","near",89,"small_tight",0.0770807428536918
"bma","cpi_inflation","near",89,"rw",0.0100921417250351
"bma","cpi_inflation","near",89,"ar4",0.00100827270215581
"bma","cpi_inflation","near",89,"ucsv",0.121339952340212
"bma","cpi_inflation","near",89,"ucmean",5.19377842529153e-05
"bma","cpi_inflation","medium",89,"small_minn",0.0909090909090909
"bma","cpi_inflation","medium",89,"small_ss",0.0909090909090909
"bma","cpi_inflation","medium",89,"small_sv",0.0909090909090909
"bma","cpi_inflation","medium",89,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","medium",89,"medium_minn",0.0909090909090909
"bma","cpi_inflation","medium",89,"medium_conj",0.0909090909090909
"bma","cpi_inflation","medium",89,"small_tight",0.0909090909090909
"bma","cpi_inflation","medium",89,"rw",0.0909090909090909
"bma","cpi_inflation","medium",89,"ar4",0.0909090909090909
"bma","cpi_inflation","medium",89,"ucsv",0.0909090909090909
"bma","cpi_inflation","medium",89,"ucmean",0.0909090909090909
"bma","cpi_inflation","far",89,"small_minn",0.0909090909090909
"bma","cpi_inflation","far",89,"small_ss",0.0909090909090909
"bma","cpi_inflation","far",89,"small_sv",0.0909090909090909
"bma","cpi_inflation","far",89,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","far",89,"medium_minn",0.0909090909090909
"bma","cpi_inflation","far",89,"medium_conj",0.0909090909090909
"bma","cpi_inflation","far",89,"small_tight",0.0909090909090909
"bma","cpi_inflation","far",89,"rw",0.0909090909090909
"bma","cpi_inflation","far",89,"ar4",0.0909090909090909
"bma","cpi_inflation","far",89,"ucsv",0.0909090909090909
"bma","cpi_inflation","far",89,"ucmean",0.0909090909090909
"bma","cpi_inflation","near",90,"small_minn",0.104437445004443
"bma","cpi_inflation","near",90,"small_ss",0.140370471764711
"bma","cpi_inflation","near",90,"small_sv",0.0926736594407286
"bma","cpi_inflation","near",90,"small_loose_p5",0.0939621495572223
"bma","cpi_inflation","near",90,"medium_minn",0.106690394008616
"bma","cpi_inflation","near",90,"medium_conj",0.268787138072866
"bma","cpi_inflation","near",90,"small_tight",0.0754471759716373
"bma","cpi_inflation","near",90,"rw",0.00685338310777829
"bma","cpi_inflation","near",90,"ar4",0.000917526211510697
"bma","cpi_inflation","near",90,"ucsv",0.10981903997727
"bma","cpi_inflation","near",90,"ucmean",4.16168832176493e-05
"bma","cpi_inflation","medium",90,"small_minn",0.164813172838913
"bma","cpi_inflation","medium",90,"small_ss",0.0970236172306247
"bma","cpi_inflation","medium",90,"small_sv",0.114696727019201
"bma","cpi_inflation","medium",90,"small_loose_p5",0.0443524898978107
"bma","cpi_inflation","medium",90,"medium_minn",0.0757055896731852
"bma","cpi_inflation","medium",90,"medium_conj",0.189933488479053
"bma","cpi_inflation","medium",90,"small_tight",0.121348285337697
"bma","cpi_inflation","medium",90,"rw",0.000340929998725776
"bma","cpi_inflation","medium",90,"ar4",0.000750199923821603
"bma","cpi_inflation","medium",90,"ucsv",0.190440435035435
"bma","cpi_inflation","medium",90,"ucmean",0.000595064565534176
"bma","cpi_inflation","far",90,"small_minn",0.0909090909090909
"bma","cpi_inflation","far",90,"small_ss",0.0909090909090909
"bma","cpi_inflation","far",90,"small_sv",0.0909090909090909
"bma","cpi_inflation","far",90,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","far",90,"medium_minn",0.0909090909090909
"bma","cpi_inflation","far",90,"medium_conj",0.0909090909090909
"bma","cpi_inflation","far",90,"small_tight",0.0909090909090909
"bma","cpi_inflation","far",90,"rw",0.0909090909090909
"bma","cpi_inflation","far",90,"ar4",0.0909090909090909
"bma","cpi_inflation","far",90,"ucsv",0.0909090909090909
"bma","cpi_inflation","far",90,"ucmean",0.0909090909090909
"bma","cpi_inflation","near",91,"small_minn",0.0657380180224844
"bma","cpi_inflation","near",91,"small_ss",0.0578827337981695
"bma","cpi_inflation","near",91,"small_sv",0.0790101186034982
"bma","cpi_inflation","near",91,"small_loose_p5",0.0114425661155788
"bma","cpi_inflation","near",91,"medium_minn",0.145271103094089
"bma","cpi_inflation","near",91,"medium_conj",0.274351329812481
"bma","cpi_inflation","near",91,"small_tight",0.186482354371517
"bma","cpi_inflation","near",91,"rw",0.0131600470697855
"bma","cpi_inflation","near",91,"ar4",0.000863711351549189
"bma","cpi_inflation","near",91,"ucsv",0.16576920579152
"bma","cpi_inflation","near",91,"ucmean",2.88119693284313e-05
"bma","cpi_inflation","medium",91,"small_minn",0.132915530752303
"bma","cpi_inflation","medium",91,"small_ss",0.0109775441000953
"bma","cpi_inflation","medium",91,"small_sv",0.0961064724981564
"bma","cpi_inflation","medium",91,"small_loose_p5",0.00660135157250559
"bma","cpi_inflation","medium",91,"medium_minn",0.19728368598219
"bma","cpi_inflation","medium",91,"medium_conj",0.0658202899651059
"bma","cpi_inflation","medium",91,"small_tight",0.017971879891742
"bma","cpi_inflation","medium",91,"rw",0.00355224826771118
"bma","cpi_inflation","medium",91,"ar4",3.4263291611914e-05
"bma","cpi_inflation","medium",91,"ucsv",0.468635905888579
"bma","cpi_inflation","medium",91,"ucmean",0.000100827790000175
"bma","cpi_inflation","far",91,"small_minn",0.0909090909090909
"bma","cpi_inflation","far",91,"small_ss",0.0909090909090909
"bma","cpi_inflation","far",91,"small_sv",0.0909090909090909
"bma","cpi_inflation","far",91,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","far",91,"medium_minn",0.0909090909090909
"bma","cpi_inflation","far",91,"medium_conj",0.0909090909090909
"bma","cpi_inflation","far",91,"small_tight",0.0909090909090909
"bma","cpi_inflation","far",91,"rw",0.0909090909090909
"bma","cpi_inflation","far",91,"ar4",0.0909090909090909
"bma","cpi_inflation","far",91,"ucsv",0.0909090909090909
"bma","cpi_inflation","far",91,"ucmean",0.0909090909090909
"bma","cpi_inflation","near",92,"small_minn",0.046300003936361
"bma","cpi_inflation","near",92,"small_ss",0.0397046420964295
"bma","cpi_inflation","near",92,"small_sv",0.0852733957003307
"bma","cpi_inflation","near",92,"small_loose_p5",0.00432785169417968
"bma","cpi_inflation","near",92,"medium_minn",0.163513196723706
"bma","cpi_inflation","near",92,"medium_conj",0.114946044541079
"bma","cpi_inflation","near",92,"small_tight",0.170383816390056
"bma","cpi_inflation","near",92,"rw",0.00898160373138923
"bma","cpi_inflation","near",92,"ar4",0.00124426705072479
"bma","cpi_inflation","near",92,"ucsv",0.365302960280333
"bma","cpi_inflation","near",92,"ucmean",2.22178554110378e-05
"bma","cpi_inflation","medium",92,"small_minn",0.114514119318976
"bma","cpi_inflation","medium",92,"small_ss",0.0062117814708923
"bma","cpi_inflation","medium",92,"small_sv",0.0836366155878907
"bma","cpi_inflation","medium",92,"small_loose_p5",0.00431979810096963
"bma","cpi_inflation","medium",92,"medium_minn",0.19723124898495
"bma","cpi_inflation","medium",92,"medium_conj",0.0692974485191254
"bma","cpi_inflation","medium",92,"small_tight",0.00970954685921088
"bma","cpi_inflation","medium",92,"rw",0.00173667602783374
"bma","cpi_inflation","medium",92,"ar4",1.14104374160114e-05
"bma","cpi_inflation","medium",92,"ucsv",0.513294558694118
"bma","cpi_inflation","medium",92,"ucmean",3.67959986171886e-05
"bma","cpi_inflation","far",92,"small_minn",0.0909090909090909
"bma","cpi_inflation","far",92,"small_ss",0.0909090909090909
"bma","cpi_inflation","far",92,"small_sv",0.0909090909090909
"bma","cpi_inflation","far",92,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","far",92,"medium_minn",0.0909090909090909
"bma","cpi_inflation","far",92,"medium_conj",0.0909090909090909
"bma","cpi_inflation","far",92,"small_tight",0.0909090909090909
"bma","cpi_inflation","far",92,"rw",0.0909090909090909
"bma","cpi_inflation","far",92,"ar4",0.0909090909090909
"bma","cpi_inflation","far",92,"ucsv",0.0909090909090909
"bma","cpi_inflation","far",92,"ucmean",0.0909090909090909
"bma","cpi_inflation","near",93,"small_minn",0.0395771414503008
"bma","cpi_inflation","near",93,"small_ss",0.0285902380573767
"bma","cpi_inflation","near",93,"small_sv",0.0895416785837057
"bma","cpi_inflation","near",93,"small_loose_p5",0.00357872059314715
"bma","cpi_inflation","near",93,"medium_minn",0.1277154923817
"bma","cpi_inflation","near",93,"medium_conj",0.0762466074943884
"bma","cpi_inflation","near",93,"small_tight",0.207971619669323
"bma","cpi_inflation","near",93,"rw",0.00766031087672417
"bma","cpi_inflation","near",93,"ar4",0.0020200058145886
"bma","cpi_inflation","near",93,"ucsv",0.417069843102345
"bma","cpi_inflation","near",93,"ucmean",2.83419764000627e-05
"bma","cpi_inflation","medium",93,"small_minn",0.143093145511855
"bma","cpi_inflation","medium",93,"small_ss",0.00802871865444676
"bma","cpi_inflation","medium",93,"small_sv",0.10003706419178
"bma","cpi_inflation","medium",93,"small_loose_p5",0.00505007168232674
"bma","cpi_inflation","medium",93,"medium_minn",0.114831223458605
"bma","cpi_inflation","medium",93,"medium_conj",0.0801588143329372
"bma","cpi_inflation","medium",93,"small_tight",0.0105673745662606
"bma","cpi_inflation","medium",93,"rw",0.00082442028491618
"bma","cpi_inflation","medium",93,"ar4",9.15475958870836e-06
"bma","cpi_inflation","medium",93,"ucsv",0.537371257171369
"bma","cpi_inflation","medium",93,"ucmean",2.87553859145794e-05
"bma","cpi_inflation","far",93,"small_minn",0.0909090909090909
"bma","cpi_inflation","far",93,"small_ss",0.0909090909090909
"bma","cpi_inflation","far",93,"small_sv",0.0909090909090909
"bma","cpi_inflation","far",93,"small_loose_p5",0.0909090909090909
"bma","cpi_inflation","far",93,"medium_minn",0.0909090909090909
"bma","cpi_inflation","far",93,"medium_conj",0.0909090909090909
"bma","cpi_inflation","far",93,"small_tight",0.0909090909090909
"bma","cpi_inflation","far",93,"rw",0.0909090909090909
"bma","cpi_inflation","far",93,"ar4",0.0909090909090909
"bma","cpi_inflation","far",93,"ucsv",0.0909090909090909
"bma","cpi_inflation","far",93,"ucmean",0.0909090909090909
"bma","cpi_inflation","near",94,"small_minn",0.040477602814667
"bma","cpi_inflation","near",94,"small_ss",0.0267494170145384
"bma","cpi_inflation","near",94,"small_sv",0.08344347894295
"bma","cpi_inflation","near",94,"small_loose_p5",0.0024915212429394
"bma","cpi_inflation","near",94,"medium_minn",0.131201374405952
"bma","cpi_inflation","near",94,"medium_conj",0.0411673648300862
"bma","cpi_inflation","near",94,"small_tight",0.233123555959542
"bma","cpi_inflation","near",94,"rw",0.00284511633525292
"bma","cpi_inflation","near",94,"ar4",0.000731513365273915
"bma","cpi_inflation","near",94,"ucsv",0.437759766219588
"bma","cpi_inflation","near",94,"ucmean",9.28886921045053e-06
"bma","cpi_inflation","medium",94,"small_minn",0.131631546881784
"bma","cpi_inflation","medium",94,"small_ss",0.00692339851143181
"bma","cpi_inflation","medium",94,"small_sv",0.103666525636892
"bma","cpi_inflation","medium",94,"small_loose_p5",0.00574180337410158
"bma","cpi_inflation","medium",94,"medium_minn",0.147368921996601
"bma","cpi_inflation","medium",94,"medium_conj",0.0986441247724456
"bma","cpi_inflation","medium",94,"small_tight",0.00982561835164006
"bma","cpi_inflation","medium",94,"rw",0.000411511639950092
"bma","cpi_inflation","medium",94,"ar4",2.33236410964996e-06
"bma","cpi_inflation","medium",94,"ucsv",0.495776043617828
"bma","cpi_inflation","medium",94,"ucmean",8.17285321589113e-06
"bma","cpi_inflation","far",94,"small_minn",0.0327278181876762
"bma","cpi_inflation","far",94,"small_ss",0.0287350579690428
"bma","cpi_inflation","far",94,"small_sv",0.0917440840680407
"bma","cpi_inflation","far",94,"small_loose_p5",0.0192548993890234
"bma","cpi_inflation","far",94,"medium_minn",0.099030196415906
"bma","cpi_inflation","far",94,"medium_conj",0.0643217388406504
"bma","cpi_inflation","far",94,"small_tight",0.185201699961753
"bma","cpi_inflation","far",94,"rw",0.00109772266513655
"bma","cpi_inflation","far",94,"ar4",4.35308568349331e-05
"bma","cpi_inflation","far",94,"ucsv",0.477465558226159
"bma","cpi_inflation","far",94,"ucmean",0.000377693419776818
"bma","cpi_inflation","near",95,"small_minn",0.0413877939103391
"bma","cpi_inflation","near",95,"small_ss",0.0224626039734956
"bma","cpi_inflation","near",95,"small_sv",0.0814188661610658
"bma","cpi_inflation","near",95,"small_loose_p5",0.00169226586402149
"bma","cpi_inflation","near",95,"medium_minn",0.108864515625252
"bma","cpi_inflation","near",95,"medium_conj",0.0346127721728896
"bma","cpi_inflation","near",95,"small_tight",0.232579725487774
"bma","cpi_inflation","near",95,"rw",0.00167771367519091
"bma","cpi_inflation","near",95,"ar4",0.000533810043289989
"bma","cpi_inflation","near",95,"ucsv",0.474764221614124
"bma","cpi_inflation","near",95,"ucmean",5.71147255817346e-06
"bma","cpi_inflation","medium",95,"small_minn",0.13104204908598
"bma","cpi_inflation","medium",95,"small_ss",0.00798767613578521
"bma","cpi_inflation","medium",95,"small_sv",0.0982502388131297
"bma","cpi_inflation","medium",95,"small_loose_p5",0.00548685079921014
"bma","cpi_inflation","medium",95,"medium_minn",0.0867702593298554
"bma","cpi_inflation","medium",95,"medium_conj",0.0988526698437456
"bma","cpi_inflation","medium",95,"small_tight",0.0105037250045863
"bma","cpi_inflation","medium",95,"rw",0.00019643560447906
"bma","cpi_inflation","medium",95,"ar4",2.01325254075267e-06
"bma","cpi_inflation","medium",95,"ucsv",0.560901000966374
"bma","cpi_inflation","medium",95,"ucmean",7.08116431415592e-06
"bma","cpi_inflation","far",95,"small_minn",0.0437009203907124
"bma","cpi_inflation","far",95,"small_ss",0.0344917323654605
"bma","cpi_inflation","far",95,"small_sv",0.0993030468383056
"bma","cpi_inflation","far",95,"small_loose_p5",0.0169465950681191
"bma","cpi_inflation","far",95,"medium_minn",0.0906397538697435
"bma","cpi_inflation","far",95,"medium_conj",0.0745323030840049
"bma","cpi_inflation","far",95,"small_tight",0.200620583500523
"bma","cpi_inflation","far",95,"rw",0.000450486467768359
"bma","cpi_inflation","far",95,"ar4",3.66708672395535e-05
"bma","cpi_inflation","far",95,"ucsv",0.438951762467336
"bma","cpi_inflation","far",95,"ucmean",0.000326145080786863
"bma","cpi_inflation","near",96,"small_minn",0.040954241729574
"bma","cpi_inflation","near",96,"small_ss",0.0077436252404061
"bma","cpi_inflation","near",96,"small_sv",0.0822864189731986
"bma","cpi_inflation","near",96,"small_loose_p5",0.000317051421249658
"bma","cpi_inflation","near",96,"medium_minn",0.160847370217188
"bma","cpi_inflation","near",96,"medium_conj",0.0293672376284074
"bma","cpi_inflation","near",96,"small_tight",0.166954715533808
"bma","cpi_inflation","near",96,"rw",0.00823600894475372
"bma","cpi_inflation","near",96,"ar4",0.00306175177941523
"bma","cpi_inflation","near",96,"ucsv",0.500200641791476
"bma","cpi_inflation","near",96,"ucmean",3.09367405232589e-05
"bma","cpi_inflation","medium",96,"small_minn",0.0236593506864703
"bma","cpi_inflation","medium",96,"small_ss",0.0015625325894174
"bma","cpi_inflation","medium",96,"small_sv",0.107795185834279
"bma","cpi_inflation","medium",96,"small_loose_p5",0.00109555344093575
"bma","cpi_inflation","medium",96,"medium_minn",0.0580501625036303
"bma","cpi_inflation","medium",96,"medium_conj",0.000173083624724192
"bma","cpi_inflation","medium",96,"small_tight",0.000653851610014115
"bma","cpi_inflation","medium",96,"rw",0.000209394763273082
"bma","cpi_inflation","medium",96,"ar4",2.31151510162282e-05
"bma","cpi_inflation","medium",96,"ucsv",0.806691930022437
"bma","cpi_inflation","medium",96,"ucmean",8.58397738028648e-05
"bma","cpi_inflation","far",96,"small_minn",0.0614522792053306
"bma","cpi_inflation","far",96,"small_ss",0.0569941421162808
"bma","cpi_inflation","far",96,"small_sv",0.114569610595636
"bma","cpi_inflation","far",96,"small_loose_p5",0.040383184782507
"bma","cpi_inflation","far",96,"medium_minn",0.0565569756289085
"bma","cpi_inflation","far",96,"medium_conj",0.0633990059844146
"bma","cpi_inflation","far",96,"small_tight",0.292825738695818
"bma","cpi_inflation","far",96,"rw",0.000666871363533715
"bma","cpi_inflation","far",96,"ar4",0.000139926849528984
"bma","cpi_inflation","far",96,"ucsv",0.311841024780885
"bma","cpi_inflation","far",96,"ucmean",0.00117123999715751
"bma","cpi_inflation","near",97,"small_minn",0.0417267287024738
"bma","cpi_inflation","near",97,"small_ss",0.00682040588153878
"bma","cpi_inflation","near",97,"small_sv",0.174348803554151
"bma","cpi_inflation","near",97,"small_loose_p5",0.000332003914443042
"bma","cpi_inflation","near",97,"medium_minn",0.14611007013856
"bma","cpi_inflation","near",97,"medium_conj",0.110489957219038
"bma","cpi_inflation","near",97,"small_tight",0.0637027668955923
"bma","cpi_inflation","near",97,"rw",0.130576021386192
"bma","cpi_inflation","near",97,"ar4",0.0350210822039449
"bma","cpi_inflation","near",97,"ucsv",0.290565502758276
"bma","cpi_inflation","near",97,"ucmean",0.000306657345789779
"bma","cpi_inflation","medium",97,"small_minn",2.27271815349085e-06
"bma","cpi_inflation","medium",97,"small_ss",6.40848889183241e-08
"bma","cpi_inflation","medium",97,"small_sv",0.285224535187117
"bma","cpi_inflation","medium",97,"small_loose_p5",0.00385174765918897
"bma","cpi_inflation","medium",97,"medium_minn",0.305158293258388
"bma","cpi_inflation","medium",97,"medium_conj",1.20337078778646e-07
"bma","cpi_inflation","medium",97,"small_tight",0.000561106199655203
"bma","cpi_inflation","medium",97,"rw",0.00345930538476755
"bma","cpi_inflation","medium",97,"ar4",0.000552803325887878
"bma","cpi_inflation","medium",97,"ucsv",0.399422749718887
"bma","cpi_inflation","medium",97,"ucmean",0.00176700212598722
"bma","cpi_inflation","far",97,"small_minn",0.039309780956325
"bma","cpi_inflation","far",97,"small_ss",0.0910233934595682
"bma","cpi_inflation","far",97,"small_sv",0.0726388260503351
"bma","cpi_inflation","far",97,"small_loose_p5",0.116840801855208
"bma","cpi_inflation","far",97,"medium_minn",0.0516225819218974
"bma","cpi_inflation","far",97,"medium_conj",0.00332361676965309
"bma","cpi_inflation","far",97,"small_tight",0.254944653013269
"bma","cpi_inflation","far",97,"rw",0.0109676860538816
"bma","cpi_inflation","far",97,"ar4",0.00212007998821067
"bma","cpi_inflation","far",97,"ucsv",0.340740637100698
"bma","cpi_inflation","far",97,"ucmean",0.0164679428309544
"bma","cpi_inflation","near",98,"small_minn",0.00693215874553858
"bma","cpi_inflation","near",98,"small_ss",0.000726252802955197
"bma","cpi_inflation","near",98,"small_sv",0.0159437899689632
"bma","cpi_inflation","near",98,"small_loose_p5",9.81375562799546e-07
"bma","cpi_inflation","near",98,"medium_minn",0.0621487177703812
"bma","cpi_inflation","near",98,"medium_conj",0.0630177983631763
"bma","cpi_inflation","near",98,"small_tight",8.53715218527181e-07
"bma","cpi_inflation","near",98,"rw",0.787874547400686
"bma","cpi_inflation","near",98,"ar4",0.0409417739045758
"bma","cpi_inflation","near",98,"ucsv",0.0220953825783993
"bma","cpi_inflation","near",98,"ucmean",0.000317743374542518
"bma","cpi_inflation","medium",98,"small_minn",4.1540074027943e-45
