"scheme","variable","bucket","member","weight"
"bma","unemp_rate","near","ucsv",1.08971562268864e-85
"bma","unemp_rate","near","ucmean",9.79277401261815e-27
"bma","unemp_rate","medium","small_minn",3.48137395899735e-26
"bma","unemp_rate","medium","small_ss",1.88482818752215e-18
"bma","unemp_rate","medium","small_sv",2.8704342430191e-05
"bma","unemp_rate","medium","small_loose_p5",6.71592484668228e-09
"bma","unemp_rate","medium","medium_minn",0.99985341799961
"bma","unemp_rate","medium","medium_conj",3.63047144646258e-10
"bma","unemp_rate","medium","small_tight",6.39640142235113e-34
"bma","unemp_rate","medium","rw",3.34136830521409e-38
"bma","unemp_rate","medium","ar4",9.35973376488262e-29
"bma","unemp_rate","medium","ucsv",1.26272905028419e-14
"bma","unemp_rate","medium","ucmean",0.000117870578975315
"bma","unemp_rate","far","small_minn",2.97665805933423e-11
"bma","unemp_rate","far","small_ss",1.74805853921265e-21
"bma","unemp_rate","far","small_sv",0.0323804985577854
"bma","unemp_rate","far","small_loose_p5",7.77599983728437e-06
"bma","unemp_rate","far","medium_minn",0.955638220440189
"bma","unemp_rate","far","medium_conj",2.6782600979576e-10
"bma","unemp_rate","far","small_tight",1.55938480713709e-15
"bma","unemp_rate","far","rw",2.208957959238e-40
"bma","unemp_rate","far","ar4",1.19163644139127e-51
"bma","unemp_rate","far","ucsv",0.0119400351480589
"bma","unemp_rate","far","ucmean",3.3469556535508e-05
"bma","cash_rate","near","small_minn",0.00253028699160288
"bma","cash_rate","near","small_ss",0.0104611934731972
"bma","cash_rate","near","small_sv",0.98428588813947
"bma","cash_rate","near","small_loose_p5",0.00245374624851862
"bma","cash_rate","near","medium_minn",1.52853121977819e-08
"bma","cash_rate","near","medium_conj",3.99312086503624e-05
