"member","variable","h","point","lo90","hi90","origin_date"
"small_ss","cpi_inflation",7,0.800583675600186,0.484241114226345,1.15127342389838,2026-01-01
"small_ss","cpi_inflation",8,0.792575796093187,0.425353325085977,1.11592258739227,2026-01-01
"small_ss","cpi_inflation",9,0.779482735896928,0.405169980332804,1.05736110985116,2026-01-01
"small_ss","cpi_inflation",10,0.744799866223695,0.4465805432632,1.04851267745175,2026-01-01
"small_ss","cpi_inflation",11,0.746650566197232,0.413128736869423,1.0804476968167,2026-01-01
"small_ss","cpi_inflation",12,0.772082162097252,0.388183843447655,1.09519479866965,2026-01-01
"small_ss","unemp_rate",1,4.2352080223307,3.96880249769107,4.50214883099285,2026-01-01
"small_ss","unemp_rate",2,4.27026955523212,3.8475103229222,4.70644658036405,2026-01-01
"small_ss","unemp_rate",3,4.32425232729541,3.77544537198787,4.80304195551009,2026-01-01
"small_ss","unemp_rate",4,4.37413575715984,3.71825160562975,4.94848546531569,2026-01-01
"small_ss","unemp_rate",5,4.40817518979162,3.69814543918926,5.03251136061146,2026-01-01
"small_ss","unemp_rate",6,4.42849541801779,3.65375953543218,5.09489528850535,2026-01-01
"small_ss","unemp_rate",7,4.45098286601971,3.70615783573718,5.13723476125024,2026-01-01
"small_ss","unemp_rate",8,4.48616985324937,3.66494800396293,5.21736355260084,2026-01-01
"small_ss","unemp_rate",9,4.52694448367891,3.69699602370336,5.29680679205788,2026-01-01
"small_ss","unemp_rate",10,4.57692962593075,3.70835415371334,5.39108919990103,2026-01-01
"small_ss","unemp_rate",11,4.63695944241608,3.60542455016791,5.4059603499605,2026-01-01
"small_ss","unemp_rate",12,4.61545312324464,3.62840246592256,5.48745157470115,2026-01-01
"small_ss","cash_rate",1,3.88626452910647,3.44243715694474,4.37404843777701,2026-01-01
"small_ss","cash_rate",2,3.90916395688749,3.08653212271716,4.72763259394095,2026-01-01
"small_ss","cash_rate",3,3.87554941315832,2.79935621863298,5.02987784683981,2026-01-01
"small_ss","cash_rate",4,3.87871848499658,2.48067118668393,5.25219320093133,2026-01-01
"small_ss","cash_rate",5,3.87757814128214,2.34081832983269,5.42233453309301,2026-01-01
"small_ss","cash_rate",6,3.91611502733054,2.15478199873321,5.56465871114448,2026-01-01
"small_ss","cash_rate",7,3.95383211301746,2.22432929500642,5.78252956126797,2026-01-01
"small_ss","cash_rate",8,3.85730124408324,2.12358900645163,5.87771339605866,2026-01-01
"small_ss","cash_rate",9,3.99257646771231,1.90110367006671,5.86000044217964,2026-01-01
"small_ss","cash_rate",10,3.9694513934566,1.98186084086231,5.93438027871539,2026-01-01
"small_ss","cash_rate",11,3.86499104909664,1.76940478841213,6.00545332237509,2026-01-01
